TIME,H1_TEMP,H2_TEMP,AMB_TEMP,SP1_ABS,SP2_ABS,SP1_REL,SP2_REL,H1_MUL_NOISE,H2_MUL_NOISE,F_MUL_NOISE,H1_ADD_NOISE,H2_ADD_NOISE,F_ADD_NOISE,H1_NEG_SAT,H2_NEG_SAT,F_NEG_SAT,H1_POS_SAT,H2_POS_SAT,F_POS_SAT,H1_RATE_SAT,H2_RATE_SAT,F_RATE_SAT,H1_C_PWM,H2_C_PWM,F_C_PWM,H1_D_PWM,H2_D_PWM,F_D_PWM,CTRL_ACTION,CTRL_TIME
61000,26.0,25.5,19.5,0.0,0.0,0.0,6.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
61200,26.0,25.5,19.5,0.0,0.0,0.0,6.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
61400,26.0,25.5,19.5,0.0,0.0,0.0,6.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
61600,26.0,25.5,19.5,0.0,0.0,0.0,6.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
61800,26.0,25.5,19.5,0.0,0.0,0.0,6.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
62000,26.0,25.5,19.5,0.0,0.0,0.0,6.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
62200,26.0,25.5,19.5,0.0,0.0,0.0,6.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
62400,26.0,25.5,19.5,0.0,0.0,0.0,6.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
62600,26.0,25.5,19.5,0.0,0.0,0.0,6.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
62800,26.0,25.5,19.5,0.0,0.0,0.0,6.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
63000,26.0,25.5,19.5,0.0,0.0,0.0,6.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
63200,26.0,25.5,19.5,0.0,0.0,0.0,6.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
63400,26.0,26.0,19.5,0.0,0.0,0.0,6.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
63600,26.0,26.0,19.5,0.0,0.0,0.0,6.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
63800,26.0,26.0,19.5,0.0,0.0,0.0,6.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
64000,26.5,26.0,19.5,0.0,0.0,0.0,6.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
64200,26.5,26.0,19.5,0.0,0.0,0.0,6.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
64400,26.5,26.0,19.5,0.0,0.0,0.0,6.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
64600,26.5,26.0,19.5,0.0,0.0,0.0,6.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
64800,26.5,26.0,19.5,0.0,0.0,0.0,6.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
65000,26.5,26.0,19.5,0.0,0.0,0.0,6.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
65200,26.5,26.0,19.5,0.0,0.0,0.0,6.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
65400,26.5,26.0,19.5,0.0,0.0,0.0,6.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
65600,26.5,26.0,19.5,0.0,0.0,0.0,6.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
65800,26.5,26.0,19.5,0.0,0.0,0.0,6.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
66000,26.5,26.0,19.5,0.0,0.0,0.0,6.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
66200,26.5,26.0,19.5,0.0,0.0,0.0,6.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
66400,26.5,26.0,19.5,0.0,0.0,0.0,6.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
66600,26.5,26.0,19.5,0.0,0.0,0.0,6.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
66800,26.5,26.0,19.5,0.0,0.0,0.0,6.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
67000,26.5,26.5,19.5,0.0,0.0,0.0,6.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
67200,26.5,26.5,19.5,0.0,0.0,0.0,6.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
67400,26.5,26.5,19.5,0.0,0.0,0.0,6.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
67600,26.5,26.5,19.5,0.0,0.0,0.0,6.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
67800,26.5,26.5,19.5,0.0,0.0,0.0,6.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
68000,27.0,26.5,19.5,0.0,0.0,0.0,6.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
68200,27.0,26.5,19.5,0.0,0.0,0.0,6.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
68400,27.0,26.5,19.5,0.0,0.0,0.0,6.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
68600,27.0,26.5,19.5,0.0,0.0,0.0,6.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
68800,27.0,26.5,19.5,0.0,0.0,0.0,6.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
69000,27.0,26.5,19.5,0.0,0.0,0.0,6.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
69200,27.0,26.5,19.5,0.0,0.0,0.0,6.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
69400,27.0,26.5,19.5,0.0,0.0,0.0,6.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
69600,27.0,26.5,19.5,0.0,0.0,0.0,6.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
69800,27.0,26.5,19.5,0.0,0.0,0.0,6.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
70000,27.0,26.5,19.5,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
70200,27.0,26.5,19.5,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
70400,27.0,26.5,19.5,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
70600,27.0,26.5,19.5,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
70800,27.0,26.5,19.5,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
71000,27.0,27.0,19.5,0.0,0.0,0.0,7.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
71200,27.0,27.0,19.5,0.0,0.0,0.0,7.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
71400,27.0,27.0,19.5,0.0,0.0,0.0,7.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
71600,27.0,27.0,19.5,0.0,0.0,0.0,7.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
71800,27.0,27.0,19.5,0.0,0.0,0.0,7.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
72000,27.5,27.0,19.5,0.0,0.0,0.0,7.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
72200,27.5,27.0,19.5,0.0,0.0,0.0,7.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
72400,27.5,27.0,19.5,0.0,0.0,0.0,7.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
72600,27.5,27.0,19.5,0.0,0.0,0.0,7.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
72800,27.5,27.0,19.5,0.0,0.0,0.0,7.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
73000,27.5,27.0,19.5,0.0,0.0,0.0,7.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
73200,27.5,27.0,19.5,0.0,0.0,0.0,7.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
73400,27.5,27.0,19.5,0.0,0.0,0.0,7.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
73600,27.5,27.0,19.5,0.0,0.0,0.0,7.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
73800,27.5,27.0,19.5,0.0,0.0,0.0,7.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
74000,27.5,27.0,19.5,0.0,0.0,0.0,7.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
74200,27.5,27.0,19.5,0.0,0.0,0.0,7.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
74400,27.5,27.0,19.5,0.0,0.0,0.0,7.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
74600,27.5,27.0,19.5,0.0,0.0,0.0,7.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
74800,27.5,27.0,19.5,0.0,0.0,0.0,7.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
75000,27.5,27.5,19.5,0.0,0.0,0.0,7.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,27.111474039053142,0,0,27.111474039053142,0.0,0.0,0,0
75200,27.5,27.5,19.5,0.0,0.0,0.0,7.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,1,0
75400,27.5,27.5,19.5,0.0,0.0,0.0,7.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
75600,27.5,27.5,19.5,0.0,0.0,0.0,7.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
75800,27.5,27.5,19.5,0.0,0.0,0.0,7.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
76000,27.5,27.5,19.5,0.0,0.0,0.0,7.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
76200,27.5,27.5,19.5,0.0,0.0,0.0,7.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
76400,27.5,27.5,19.5,0.0,0.0,0.0,7.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
76600,27.5,27.5,19.5,0.0,0.0,0.0,7.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
76800,27.5,27.5,19.5,0.0,0.0,0.0,7.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
77000,27.5,27.5,19.5,0.0,0.0,0.0,7.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
77200,27.5,27.5,19.5,0.0,0.0,0.0,7.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
77400,27.5,27.5,19.5,0.0,0.0,0.0,7.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
77600,28.0,27.5,19.5,0.0,0.0,0.0,7.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
77800,28.0,27.5,19.5,0.0,0.0,0.0,7.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
78000,28.0,27.5,19.5,0.0,0.0,0.0,7.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
78200,28.0,27.5,19.5,0.0,0.0,0.0,7.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
78400,28.0,27.5,19.5,0.0,0.0,0.0,7.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
78600,28.0,27.5,19.5,0.0,0.0,0.0,7.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
78800,28.0,27.5,19.5,0.0,0.0,0.0,7.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
79000,28.0,28.0,19.5,0.0,0.0,0.0,7.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
79200,28.0,28.0,19.5,0.0,0.0,0.0,7.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
79400,28.0,28.0,19.5,0.0,0.0,0.0,7.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
79600,28.0,28.0,19.5,0.0,0.0,0.0,7.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
79800,28.0,28.0,19.5,0.0,0.0,0.0,7.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
80000,28.0,28.0,19.5,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
80200,28.0,28.0,19.5,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
80400,28.0,28.0,19.5,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
80600,28.0,28.0,19.5,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
80800,28.0,28.0,19.5,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
81000,28.0,28.0,19.5,0.0,0.0,0.0,8.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
81200,28.0,28.0,19.5,0.0,0.0,0.0,8.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
81400,28.0,28.0,19.5,0.0,0.0,0.0,8.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
81600,28.0,28.0,19.5,0.0,0.0,0.0,8.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
81800,28.0,28.0,19.5,0.0,0.0,0.0,8.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
82000,28.0,28.0,19.5,0.0,0.0,0.0,8.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
82200,28.0,28.0,19.5,0.0,0.0,0.0,8.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
82400,28.0,28.0,19.5,0.0,0.0,0.0,8.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.01882681188308,0,0,24.01882681188308,0.0,0.0,0,0
