TIME,H1_TEMP,H2_TEMP,AMB_TEMP,SP1_ABS,SP2_ABS,SP1_REL,SP2_REL,H1_MUL_NOISE,H2_MUL_NOISE,F_MUL_NOISE,H1_ADD_NOISE,H2_ADD_NOISE,F_ADD_NOISE,H1_NEG_SAT,H2_NEG_SAT,F_NEG_SAT,H1_POS_SAT,H2_POS_SAT,F_POS_SAT,H1_RATE_SAT,H2_RATE_SAT,F_RATE_SAT,H1_C_PWM,H2_C_PWM,F_C_PWM,H1_D_PWM,H2_D_PWM,F_D_PWM,CTRL_ACTION,CTRL_TIME
200,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
400,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
600,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
800,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
1000,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
1200,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
1400,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
1600,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
1800,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
2000,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
2200,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
2400,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
2600,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
2800,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
3000,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
3200,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
3400,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
3600,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
3800,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
4000,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
4200,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
4400,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
4600,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
4800,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
5000,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
5200,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
5400,24.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
5600,24.5,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
5800,24.5,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
6000,24.5,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
6200,24.5,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
6400,24.5,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
6600,24.5,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
6800,24.5,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
7000,24.5,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
7200,24.5,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
7400,24.5,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
7600,24.5,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
7800,24.5,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
8000,24.5,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
8200,24.5,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
8400,24.5,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
8600,25.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
8800,25.0,24.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
9000,25.0,25.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
9200,25.0,25.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
9400,25.0,25.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
9600,25.0,25.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
9800,25.0,25.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
10000,25.0,25.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
10200,25.0,25.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
10400,25.0,25.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
10600,25.0,25.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
10800,25.0,25.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
11000,25.0,25.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
11200,25.0,25.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
11400,25.0,25.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
11600,25.5,25.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
11800,25.5,25.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
12000,25.5,25.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
12200,25.5,25.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
12400,25.5,25.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
12600,25.5,25.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
12800,25.5,25.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
13000,25.5,25.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
13200,25.5,25.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
13400,25.5,25.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
13600,26.0,25.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
13800,26.0,25.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
14000,26.0,25.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
14200,26.0,25.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
14400,26.0,25.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
14600,26.0,25.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
14800,26.0,25.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
15000,26.0,26.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
15200,26.0,26.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
15400,26.0,26.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
15600,26.0,26.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
15800,26.0,26.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
16000,26.5,26.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
16200,26.5,26.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
16400,26.5,26.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
16600,26.5,26.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
16800,26.5,26.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
17000,26.5,26.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
17200,26.5,26.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
17400,26.5,26.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
17600,26.5,26.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
17800,26.5,26.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
18000,27.0,26.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
18200,27.0,26.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
18400,27.0,26.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
18600,27.0,26.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
18800,27.0,26.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
19000,27.0,26.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
19200,27.0,26.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
19400,27.0,26.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
19600,27.0,26.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
19800,27.0,26.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
20000,27.0,27.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
20200,27.0,27.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
20400,27.0,27.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
20600,27.5,27.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
20800,27.5,27.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
21000,27.5,27.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
21200,27.5,27.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
21400,27.5,27.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
21600,27.5,27.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
21800,27.5,27.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
22000,27.5,27.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
22200,27.5,27.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
22400,27.5,27.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
22600,28.0,27.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
22800,28.0,27.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
23000,28.0,27.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
23200,28.0,27.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
23400,28.0,27.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
23600,28.0,27.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
23800,28.0,27.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
24000,28.0,27.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
24200,28.0,27.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
24400,28.0,27.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
24600,28.0,27.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
24800,28.0,27.5,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
25000,28.5,28.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
25200,28.5,28.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
25400,28.5,28.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
25600,28.5,28.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
25800,28.5,28.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
26000,28.5,28.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
26200,28.5,28.0,24.0,,,,,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10000.0,10000.0,10000.0,0,0,0,50.0,0.0,0.0,0,0
