TIME,H1_TEMP,H2_TEMP,AMB_TEMP,SP1_ABS,SP2_ABS,SP1_REL,SP2_REL,H1_MUL_NOISE,H2_MUL_NOISE,F_MUL_NOISE,H1_ADD_NOISE,H2_ADD_NOISE,F_ADD_NOISE,H1_NEG_SAT,H2_NEG_SAT,F_NEG_SAT,H1_POS_SAT,H2_POS_SAT,F_POS_SAT,H1_RATE_SAT,H2_RATE_SAT,F_RATE_SAT,H1_C_PWM,H2_C_PWM,F_C_PWM,H1_D_PWM,H2_D_PWM,F_D_PWM,CTRL_ACTION,CTRL_TIME
200,17.5,17.5,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,1,0
400,17.5,17.5,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
600,17.5,17.5,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
800,17.5,17.5,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
1000,17.5,17.5,17.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
1200,17.5,17.5,17.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
1400,17.5,17.5,17.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
1600,17.5,17.5,17.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
1800,17.5,17.5,17.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
2000,17.5,17.5,17.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
2200,17.5,17.5,17.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
2400,17.5,17.5,17.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
2600,17.5,17.5,17.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
2800,17.5,17.5,17.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
3000,17.5,17.5,17.0,0.0,0.0,0.0,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
3200,17.5,17.5,17.0,0.0,0.0,0.0,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
3400,17.5,17.5,17.0,0.0,0.0,0.0,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
3600,17.5,17.5,17.0,0.0,0.0,0.0,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
3800,17.5,17.5,17.0,0.0,0.0,0.0,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
4000,17.5,17.5,17.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
4200,17.5,17.5,17.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
4400,17.5,17.5,17.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
4600,17.5,17.5,17.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
4800,17.5,17.5,17.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
5000,17.5,17.5,17.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
5200,17.5,17.5,17.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
5400,17.5,17.5,17.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
5600,17.5,17.5,17.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
5800,17.5,17.5,17.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
6000,17.5,17.5,17.0,0.0,0.0,0.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
6200,17.5,17.5,17.0,0.0,0.0,0.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
6400,17.5,17.5,17.0,0.0,0.0,0.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
6600,17.5,17.5,17.0,0.0,0.0,0.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
6800,17.5,17.5,17.0,0.0,0.0,0.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
7000,17.5,17.5,17.0,0.0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
7200,17.5,17.5,17.0,0.0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
7400,17.5,17.5,17.0,0.0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
7600,17.5,17.5,17.0,0.0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
7800,17.5,17.5,17.0,0.0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
8000,17.5,17.5,17.0,0.0,0.0,0.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
8200,17.5,17.5,17.0,0.0,0.0,0.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
8400,17.5,17.5,17.0,0.0,0.0,0.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
8600,17.5,17.5,17.0,0.0,0.0,0.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
8800,17.5,17.5,17.0,0.0,0.0,0.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
9000,17.5,17.5,17.0,0.0,0.0,0.0,0.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
9200,17.5,17.5,17.0,0.0,0.0,0.0,0.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
9400,17.5,17.5,17.0,0.0,0.0,0.0,0.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
9600,17.5,17.5,17.0,0.0,0.0,0.0,0.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
9800,17.5,17.5,17.0,0.0,0.0,0.0,0.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
10000,17.5,17.5,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
10200,17.5,17.5,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
10400,17.5,17.5,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
10600,17.5,17.5,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
10800,17.5,17.5,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
11000,17.5,17.5,17.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
11200,17.5,17.5,17.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
11400,17.5,17.5,17.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
11600,17.5,17.5,17.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
11800,17.5,17.5,17.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
12000,17.5,17.5,17.0,0.0,0.0,0.0,1.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
12200,17.5,17.5,17.0,0.0,0.0,0.0,1.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
12400,17.5,17.5,17.0,0.0,0.0,0.0,1.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
12600,17.5,17.5,17.0,0.0,0.0,0.0,1.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
12800,17.5,17.5,17.0,0.0,0.0,0.0,1.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
13000,17.5,17.5,17.0,0.0,0.0,0.0,1.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
13200,17.5,17.5,17.0,0.0,0.0,0.0,1.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
13400,17.5,17.5,17.0,0.0,0.0,0.0,1.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
13600,17.5,17.5,17.0,0.0,0.0,0.0,1.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
13800,17.5,17.5,17.0,0.0,0.0,0.0,1.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
14000,17.5,17.5,17.0,0.0,0.0,0.0,1.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
14200,17.5,17.5,17.0,0.0,0.0,0.0,1.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
14400,17.5,17.5,17.0,0.0,0.0,0.0,1.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
14600,17.5,17.5,17.0,0.0,0.0,0.0,1.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
14800,17.5,17.5,17.0,0.0,0.0,0.0,1.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
15000,17.5,17.5,17.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,-7.136353689747005,0,0,0.0,0.0,0.0,0,0
15200,17.5,17.5,17.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,1,0
15400,17.5,17.5,17.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
15600,17.5,17.5,17.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
15800,17.5,17.5,17.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
16000,17.5,17.5,17.0,0.0,0.0,0.0,1.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
16200,17.5,17.5,17.0,0.0,0.0,0.0,1.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
16400,17.5,17.5,17.0,0.0,0.0,0.0,1.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
16600,17.5,17.5,17.0,0.0,0.0,0.0,1.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
16800,17.5,17.5,17.0,0.0,0.0,0.0,1.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
17000,17.5,18.0,17.0,0.0,0.0,0.0,1.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
17200,17.5,18.0,17.0,0.0,0.0,0.0,1.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
17400,17.5,17.5,17.0,0.0,0.0,0.0,1.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
17600,17.5,17.5,17.0,0.0,0.0,0.0,1.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
17800,17.5,17.5,17.0,0.0,0.0,0.0,1.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
18000,17.5,17.5,17.0,0.0,0.0,0.0,1.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
18200,17.5,17.5,17.0,0.0,0.0,0.0,1.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
18400,17.5,17.5,17.0,0.0,0.0,0.0,1.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
18600,17.5,17.5,17.0,0.0,0.0,0.0,1.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
18800,17.5,17.5,17.0,0.0,0.0,0.0,1.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
19000,17.5,17.5,17.0,0.0,0.0,0.0,1.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
19200,17.5,17.5,17.0,0.0,0.0,0.0,1.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
19400,17.5,18.0,17.0,0.0,0.0,0.0,1.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
19600,17.5,18.0,17.0,0.0,0.0,0.0,1.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
19800,17.5,18.0,17.0,0.0,0.0,0.0,1.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
20000,17.5,18.0,17.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
20200,17.5,18.0,17.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
20400,17.5,18.0,17.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
20600,17.5,18.0,17.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
20800,17.5,18.0,17.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
21000,17.5,18.0,17.0,0.0,0.0,0.0,2.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
21200,17.5,18.0,17.0,0.0,0.0,0.0,2.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
21400,17.5,18.0,17.0,0.0,0.0,0.0,2.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
21600,17.5,18.0,17.0,0.0,0.0,0.0,2.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
21800,17.5,18.0,17.0,0.0,0.0,0.0,2.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
22000,17.5,18.0,17.0,0.0,0.0,0.0,2.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,24.841178802000933,0,0,24.841178802000933,0.0,0.0,0,0
